Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1194,59,Male,Shirt,Clothing,64,Kentucky,S,Peach,Summer,3.386985,No,Next Day Air,No,Yes,2,Debit Card,Every 3 Months
2392,18,Female,Sweater,Accessories,78,Illinois,M,Yellow,Winter,2.7214,No,Store Pickup,Yes,Yes,19,Cash,Fortnightly
3696,29,Female,Jacket,Outerwear,46,Delaware,S,Silver,Fall,2.898931,No,Next Day Air,No,Yes,29,PayPal,Every 3 Months
359,55,Male,Pants,Accessories,32,Texas,XL,Gray,Winter,2.644678,No,Express,No,No,18,Debit Card,Bi-Weekly
3003,64,Female,Shirt,Clothing,22,California,XL,Red,Spring,2.824134,Yes,2-Day Shipping,No,Yes,45,Cash,Quarterly
2530,37,Male,Hoodie,Clothing,41,California,L,Yellow,Winter,2.845635,No,Standard,Yes,Yes,19,Credit Card,Bi-Weekly
2936,46,Male,Boots,Accessories,55,Nevada,L,Maroon,Fall,4.937041,No,Express,No,No,36,Debit Card,Monthly
354,33,Male,Hoodie,Accessories,44,Kentucky,M,Violet,Spring,2.664246,No,2-Day Shipping,No,Yes,19,Credit Card,Every 3 Months
2710,24,Female,Boots,Outerwear,30,Oregon,M,Turquoise,Summer,4.368117,Yes,Standard,Yes,No,29,Cash,Bi-Weekly
2915,68,Male,Sandals,Clothing,46,Ohio,M,Turquoise,Fall,4.738677,Yes,2-Day Shipping,No,Yes,28,Cash,Quarterly
1516,38,Male,Skirt,Outerwear,74,Hawaii,S,Maroon,Spring,2.922599,No,Store Pickup,No,Yes,47,Credit Card,Quarterly
1902,69,Male,Shirt,Clothing,59,North Dakota,XL,Lavender,Spring,2.605442,No,Next Day Air,No,No,4,Bank Transfer,Monthly
2571,47,Male,Jeans,Clothing,46,Washington,L,Maroon,Winter,2.684815,No,Store Pickup,Yes,Yes,5,Bank Transfer,Every 3 Months
507,21,Male,Skirt,Clothing,37,Alabama,M,Red,Winter,4.225701,No,Standard,No,Yes,26,Cash,Bi-Weekly
19,51,Male,Blouse,Footwear,76,West Virginia,M,White,Winter,2.551248,No,Store Pickup,Yes,No,16,Debit Card,Monthly
657,36,Male,Blouse,Clothing,67,Rhode Island,S,Orange,Summer,3.580244,No,Standard,No,No,10,Credit Card,Annually
1687,64,Male,Socks,Outerwear,81,Iowa,L,Beige,Summer,4.301302,No,Store Pickup,Yes,No,32,Credit Card,Quarterly
1393,46,Male,Sneakers,Clothing,67,Arkansas,S,Silver,Winter,4.771945,Yes,Free Shipping,No,Yes,20,Cash,Bi-Weekly
2757,55,Male,Shoes,Accessories,87,Maryland,L,Charcoal,Summer,3.542893,No,Free Shipping,No,No,41,Venmo,Quarterly
1121,23,Female,Pants,Accessories,54,Minnesota,L,Cyan,Summer,4.10218,No,2-Day Shipping,No,No,34,Cash,Bi-Weekly
616,47,Male,Sweater,Accessories,38,Tennessee,L,Pink,Spring,3.668567,No,Express,No,Yes,18,Venmo,Weekly
507,33,Male,Skirt,Accessories,84,Nebraska,L,Cyan,Spring,4.542422,No,Standard,No,No,19,Bank Transfer,Annually
1368,33,Male,Sandals,Accessories,98,Alabama,M,Gray,Spring,4.42624,No,Next Day Air,No,No,23,Credit Card,Annually
3036,19,Female,Dress,Clothing,23,Indiana,XL,Indigo,Winter,4.549889,No,Express,No,No,26,Cash,Annually
1922,52,Male,Hoodie,Accessories,63,Michigan,M,Pink,Fall,4.863047,No,2-Day Shipping,Yes,No,32,Bank Transfer,Annually
2344,59,Male,Shoes,Clothing,85,Minnesota,L,Maroon,Summer,4.655383,No,Standard,Yes,No,34,Debit Card,Annually
1358,58,Female,Handbag,Footwear,71,North Dakota,L,Pink,Spring,4.956741,No,Standard,Yes,No,13,Bank Transfer,Every 3 Months
376,67,Male,T-shirt,Footwear,99,Oklahoma,M,Blue,Spring,3.732121,No,Standard,Yes,No,42,Venmo,Quarterly
1981,56,Male,Boots,Clothing,33,Tennessee,L,Orange,Fall,4.453624,No,Free Shipping,No,No,4,Bank Transfer,Quarterly
3798,38,Female,Dress,Clothing,27,Wisconsin,L,Cyan,Fall,2.802381,No,Standard,Yes,No,34,Cash,Quarterly
2716,66,Male,Jeans,Footwear,79,Iowa,S,Silver,Spring,4.04618,Yes,Standard,No,No,42,Venmo,Monthly
3807,50,Female,Sandals,Accessories,78,Kentucky,M,White,Fall,3.34606,No,2-Day Shipping,No,No,29,Credit Card,Every 3 Months
914,41,Male,Jeans,Accessories,65,Montana,XL,Turquoise,Spring,2.538409,No,Express,Yes,No,11,Venmo,Fortnightly
2432,29,Male,Skirt,Clothing,21,Idaho,M,Turquoise,Winter,4.055948,No,Next Day Air,Yes,No,13,PayPal,Monthly
841,29,Female,Sweater,Clothing,79,California,M,Brown,Fall,3.0293,No,Free Shipping,Yes,Yes,2,Cash,Bi-Weekly
923,32,Male,Hat,Accessories,58,New York,L,Silver,Fall,4.111942,No,Store Pickup,No,Yes,31,Bank Transfer,Weekly
1358,41,Female,Shorts,Footwear,40,Arizona,L,Red,Spring,3.482069,Yes,Express,No,No,46,Credit Card,Monthly
1197,65,Male,Shirt,Outerwear,46,Wyoming,S,Turquoise,Fall,3.983422,No,Free Shipping,No,Yes,24,Bank Transfer,Monthly
2209,34,Male,Sneakers,Outerwear,86,New Mexico,M,Teal,Winter,3.011881,No,Standard,No,No,35,Bank Transfer,Every 3 Months
1142,49,Male,Shirt,Clothing,48,Oregon,L,Violet,Winter,4.871184,No,2-Day Shipping,Yes,Yes,8,Venmo,Fortnightly
1965,49,Female,Handbag,Clothing,62,Washington,L,Violet,Fall,2.730575,No,Next Day Air,No,No,27,Venmo,Weekly
1452,57,Female,Boots,Accessories,75,Idaho,M,Yellow,Winter,3.093248,No,2-Day Shipping,No,Yes,33,Bank Transfer,Monthly
690,66,Male,Gloves,Accessories,33,Arkansas,M,Charcoal,Spring,3.049724,No,Express,No,No,40,Bank Transfer,Monthly
3644,68,Male,Belt,Footwear,99,Kentucky,M,Gold,Fall,2.854081,No,Next Day Air,Yes,Yes,14,PayPal,Monthly
1794,60,Male,Jeans,Clothing,77,Utah,XL,Red,Fall,3.652362,Yes,Store Pickup,Yes,Yes,29,Bank Transfer,Every 3 Months
3358,54,Female,Jeans,Accessories,64,Florida,S,Charcoal,Fall,3.836642,Yes,Next Day Air,Yes,Yes,16,Cash,Bi-Weekly
437,45,Male,Backpack,Clothing,87,Kansas,L,Charcoal,Fall,2.723244,No,Store Pickup,No,No,31,Credit Card,Weekly
3345,46,Male,Skirt,Clothing,46,Oklahoma,XL,Cyan,Summer,4.927169,No,Standard,Yes,No,29,Cash,Quarterly
1943,41,Female,Coat,Accessories,29,South Carolina,XL,Lavender,Spring,2.666569,No,Express,No,No,31,Credit Card,Weekly
1280,69,Male,Belt,Clothing,32,Louisiana,M,Violet,Spring,3.230857,Yes,2-Day Shipping,Yes,No,5,Debit Card,Every 3 Months
586,42,Male,Jacket,Clothing,86,Nebraska,L,Charcoal,Fall,4.779832,No,Express,No,No,36,Bank Transfer,Quarterly
117,52,Male,Gloves,Clothing,53,Maryland,L,Indigo,Spring,4.504284,No,Store Pickup,No,No,48,Venmo,Monthly
867,32,Male,Sunglasses,Accessories,22,Arkansas,M,Maroon,Fall,3.182643,No,Store Pickup,No,No,33,Credit Card,Bi-Weekly
456,54,Male,Handbag,Clothing,52,Delaware,L,Charcoal,Winter,3.360242,No,Free Shipping,No,Yes,28,Venmo,Fortnightly
3556,67,Male,Coat,Accessories,81,Ohio,S,White,Fall,4.909345,No,Express,No,No,13,Bank Transfer,Annually
534,36,Female,Handbag,Accessories,94,Louisiana,M,Silver,Fall,2.85347,No,2-Day Shipping,Yes,No,28,Venmo,Monthly
1870,24,Female,Coat,Clothing,48,Massachusetts,L,Beige,Winter,3.057903,No,Standard,Yes,No,16,PayPal,Every 3 Months
1967,29,Male,Shoes,Accessories,37,Louisiana,M,Pink,Winter,3.153942,No,Express,Yes,Yes,35,Venmo,Quarterly
1591,37,Male,Pants,Accessories,84,Montana,L,Orange,Fall,3.798893,No,Store Pickup,Yes,No,23,Debit Card,Weekly
260,44,Male,Hat,Footwear,66,Iowa,S,Yellow,Winter,4.959526,Yes,2-Day Shipping,No,Yes,18,Debit Card,Annually
2347,69,Male,Sweater,Accessories,90,Texas,M,Silver,Fall,3.911743,No,Express,No,No,41,Bank Transfer,Bi-Weekly
1312,65,Male,Shorts,Clothing,43,Rhode Island,L,Purple,Spring,3.833945,Yes,Free Shipping,No,No,43,Bank Transfer,Fortnightly
2953,66,Male,Boots,Accessories,20,New Jersey,M,Brown,Winter,2.826332,Yes,Express,No,Yes,8,Debit Card,Fortnightly
3167,26,Female,Scarf,Accessories,22,Louisiana,M,Pink,Fall,3.521498,No,2-Day Shipping,No,No,49,Debit Card,Fortnightly
3731,42,Female,Sandals,Accessories,89,Ohio,S,Violet,Spring,3.383932,Yes,Express,No,Yes,2,PayPal,Quarterly
1407,28,Male,Scarf,Accessories,87,Illinois,L,Olive,Spring,2.983738,Yes,2-Day Shipping,Yes,No,13,Debit Card,Annually
1312,35,Female,Pants,Clothing,30,Kentucky,M,Indigo,Fall,2.952364,No,Next Day Air,Yes,Yes,37,Cash,Weekly
2851,19,Male,Shirt,Accessories,55,Nevada,L,Violet,Fall,4.823772,No,Express,Yes,No,5,Bank Transfer,Quarterly
3552,57,Male,Hoodie,Footwear,26,Missouri,L,Charcoal,Summer,4.219603,No,Standard,Yes,No,12,Cash,Quarterly
2887,37,Male,Jeans,Accessories,66,New York,S,Silver,Fall,2.659205,No,2-Day Shipping,Yes,Yes,7,Credit Card,Weekly
2844,22,Male,Coat,Clothing,75,Indiana,S,Violet,Spring,4.104574,Yes,Express,No,Yes,10,PayPal,Quarterly
3145,57,Female,Backpack,Clothing,41,Alaska,L,Orange,Fall,2.912346,No,Store Pickup,No,No,6,Cash,Monthly
2700,58,Female,Scarf,Accessories,45,New Hampshire,M,Silver,Fall,2.5969,No,Free Shipping,Yes,Yes,49,Credit Card,Every 3 Months
1377,26,Male,Pants,Clothing,86,Massachusetts,M,Lavender,Summer,4.890573,Yes,2-Day Shipping,No,No,2,Bank Transfer,Weekly
1330,50,Male,Jeans,Accessories,51,New York,M,Cyan,Winter,2.623953,No,Standard,No,Yes,39,Cash,Annually
1347,46,Female,Pants,Clothing,75,Indiana,L,Orange,Spring,3.389115,No,Standard,No,Yes,37,Debit Card,Monthly
3688,22,Male,Boots,Accessories,71,Arizona,XL,Purple,Spring,4.287876,Yes,Standard,No,No,15,PayPal,Every 3 Months
2267,35,Male,Shorts,Clothing,32,Virginia,L,Olive,Winter,4.444535,No,2-Day Shipping,No,No,10,PayPal,Quarterly
3356,59,Male,Coat,Footwear,31,Wisconsin,M,Yellow,Fall,3.47961,Yes,Standard,No,Yes,15,Debit Card,Fortnightly
233,20,Female,Boots,Outerwear,87,Virginia,L,Gray,Winter,3.935683,Yes,Free Shipping,Yes,No,7,Credit Card,Monthly
3657,67,Male,Sneakers,Accessories,71,Montana,L,Olive,Winter,3.638271,No,Standard,No,Yes,21,Cash,Bi-Weekly
39,25,Female,Shorts,Accessories,67,Oklahoma,XL,Maroon,Spring,4.533294,No,Store Pickup,Yes,Yes,41,Debit Card,Every 3 Months
2728,31,Male,Scarf,Outerwear,77,Missouri,XL,Teal,Summer,4.39257,No,2-Day Shipping,Yes,No,11,PayPal,Every 3 Months
3114,59,Male,Blouse,Clothing,73,Oklahoma,S,Olive,Winter,2.806437,Yes,Express,Yes,Yes,3,PayPal,Annually
1584,58,Male,Blouse,Clothing,90,New York,M,Yellow,Fall,4.800611,No,Next Day Air,Yes,No,2,Venmo,Every 3 Months
2737,68,Female,Sneakers,Accessories,41,Louisiana,L,Turquoise,Summer,2.975197,No,Free Shipping,No,No,43,PayPal,Weekly
1076,39,Male,Pants,Clothing,82,North Carolina,L,Peach,Spring,4.850348,No,2-Day Shipping,Yes,No,27,Debit Card,Monthly
288,20,Male,Handbag,Clothing,20,Kentucky,M,Olive,Winter,4.857792,No,Express,No,No,26,Debit Card,Fortnightly
388,56,Male,Dress,Clothing,78,Alaska,L,Maroon,Fall,3.868022,No,Next Day Air,Yes,No,34,Venmo,Every 3 Months
247,20,Male,Boots,Outerwear,42,Alaska,XL,Magenta,Spring,3.619342,Yes,2-Day Shipping,No,No,6,Credit Card,Monthly
13,34,Male,Shirt,Accessories,68,North Dakota,S,Charcoal,Spring,3.394943,Yes,2-Day Shipping,No,Yes,40,Credit Card,Fortnightly
513,54,Female,Shorts,Clothing,53,Nebraska,M,Maroon,Winter,2.813275,Yes,Store Pickup,Yes,Yes,40,Debit Card,Quarterly
1365,42,Male,Sunglasses,Footwear,55,Oklahoma,M,Pink,Fall,4.574869,Yes,Standard,Yes,No,38,Bank Transfer,Every 3 Months
97,54,Male,T-shirt,Clothing,26,New Mexico,L,Peach,Winter,3.353601,No,Store Pickup,Yes,No,31,PayPal,Bi-Weekly
1119,43,Male,Socks,Clothing,48,Idaho,XL,Turquoise,Winter,2.962085,Yes,Free Shipping,No,Yes,3,Credit Card,Fortnightly
360,32,Male,Jewelry,Accessories,95,North Carolina,XL,Yellow,Summer,4.47924,No,Express,Yes,Yes,5,PayPal,Every 3 Months
632,68,Female,Shorts,Clothing,65,Minnesota,S,Orange,Winter,3.602139,No,Next Day Air,No,No,36,Credit Card,Annually
509,60,Female,Dress,Clothing,87,New York,M,Yellow,Winter,4.396121,Yes,Free Shipping,No,Yes,3,Debit Card,Fortnightly
1444,53,Male,Skirt,Clothing,40,Mississippi,S,Teal,Spring,4.465432,Yes,Standard,Yes,No,38,PayPal,Every 3 Months
3580,30,Female,Shoes,Outerwear,66,Vermont,S,Black,Spring,3.147266,No,Express,No,No,36,PayPal,Every 3 Months
575,62,Female,Pants,Clothing,25,Delaware,M,Brown,Winter,4.036759,Yes,Free Shipping,Yes,Yes,25,Bank Transfer,Fortnightly
2394,62,Male,Sneakers,Accessories,88,Kentucky,L,Red,Winter,3.534336,No,2-Day Shipping,No,Yes,39,Venmo,Fortnightly
3272,51,Male,Shorts,Footwear,22,Texas,XL,Olive,Summer,2.867619,Yes,Express,No,No,40,Venmo,Monthly
1016,61,Male,Sneakers,Clothing,94,West Virginia,M,Gold,Winter,3.430902,Yes,Free Shipping,Yes,No,44,Venmo,Quarterly
2063,44,Male,Belt,Clothing,24,Massachusetts,M,Olive,Summer,3.925126,No,Express,No,Yes,47,Credit Card,Quarterly
2945,60,Male,Scarf,Clothing,57,New Mexico,L,Black,Winter,4.580461,No,Store Pickup,Yes,Yes,48,PayPal,Quarterly
824,68,Male,Sweater,Accessories,89,Indiana,S,Purple,Summer,4.535942,Yes,Store Pickup,No,No,24,Venmo,Monthly
2441,30,Female,Shoes,Accessories,48,Missouri,S,Violet,Summer,3.793332,No,Next Day Air,Yes,No,46,Credit Card,Bi-Weekly
1879,26,Male,Shoes,Clothing,92,North Carolina,M,Lavender,Fall,3.29325,No,Free Shipping,No,Yes,38,Debit Card,Every 3 Months
1206,57,Male,Belt,Clothing,25,Wisconsin,M,Blue,Summer,4.695382,No,Next Day Air,No,Yes,6,Credit Card,Monthly
2443,25,Male,Shorts,Accessories,76,Georgia,M,Charcoal,Summer,3.195775,No,Express,No,Yes,34,Debit Card,Weekly
672,25,Male,Belt,Footwear,92,Alaska,L,Purple,Winter,4.742558,No,Standard,No,Yes,34,Bank Transfer,Bi-Weekly
213,60,Female,Handbag,Clothing,85,Georgia,L,Pink,Winter,3.911075,Yes,Free Shipping,No,Yes,36,Debit Card,Monthly
1483,30,Male,Dress,Outerwear,38,Louisiana,M,Maroon,Fall,3.372813,No,Express,No,Yes,25,Cash,Every 3 Months
1965,29,Female,Boots,Accessories,84,Kansas,XL,Beige,Winter,2.615036,Yes,Next Day Air,No,No,39,Credit Card,Weekly
1749,65,Male,Handbag,Footwear,89,North Dakota,M,Purple,Winter,3.683749,Yes,Express,No,No,47,Credit Card,Bi-Weekly
1338,53,Male,Scarf,Clothing,77,Vermont,L,Olive,Summer,2.953777,No,Free Shipping,Yes,No,2,Credit Card,Monthly
1421,66,Female,Scarf,Clothing,87,New Hampshire,L,Red,Summer,3.857316,No,Free Shipping,No,Yes,7,Bank Transfer,Annually
3382,42,Male,Socks,Clothing,98,Maine,L,Maroon,Spring,3.387733,Yes,Next Day Air,No,No,21,Bank Transfer,Fortnightly
618,67,Male,Scarf,Accessories,76,Florida,M,Indigo,Winter,2.856264,No,Free Shipping,Yes,No,28,Bank Transfer,Bi-Weekly
89,44,Male,Gloves,Outerwear,57,Montana,L,Blue,Fall,2.997929,No,Standard,Yes,No,37,PayPal,Bi-Weekly
54,29,Female,Coat,Clothing,38,Pennsylvania,L,Blue,Summer,4.757416,Yes,Next Day Air,Yes,Yes,49,PayPal,Every 3 Months
1607,66,Female,Gloves,Clothing,54,North Carolina,M,Purple,Winter,3.697807,Yes,Standard,No,No,44,PayPal,Annually
3353,46,Male,Socks,Clothing,70,North Dakota,M,Violet,Winter,4.05573,No,Store Pickup,No,No,41,Venmo,Fortnightly
1070,65,Female,Scarf,Accessories,73,West Virginia,L,Purple,Winter,3.559293,No,Store Pickup,Yes,No,32,Debit Card,Bi-Weekly
1421,53,Male,Backpack,Accessories,86,New Mexico,L,Green,Spring,2.922304,No,Free Shipping,No,No,48,PayPal,Bi-Weekly
2418,24,Female,Sneakers,Accessories,85,North Dakota,L,Lavender,Fall,2.831588,No,Free Shipping,No,Yes,35,PayPal,Weekly
2602,68,Male,Coat,Accessories,71,Connecticut,L,Orange,Summer,4.628002,No,Free Shipping,Yes,No,49,Cash,Annually
1840,24,Male,Sweater,Clothing,82,New Jersey,XL,Maroon,Summer,3.920157,No,Store Pickup,No,No,34,Cash,Quarterly
1474,57,Male,Hat,Footwear,97,Missouri,L,Orange,Winter,4.190226,No,Next Day Air,No,Yes,21,Credit Card,Monthly
2120,20,Male,Hat,Footwear,65,New Hampshire,M,Magenta,Summer,3.270957,Yes,Standard,Yes,Yes,30,Bank Transfer,Fortnightly
3364,55,Male,Dress,Accessories,62,Oregon,S,Indigo,Fall,2.782552,No,Standard,No,No,10,Venmo,Weekly
885,32,Male,Jeans,Clothing,33,Kentucky,M,Violet,Summer,3.027023,No,Store Pickup,No,No,18,Debit Card,Every 3 Months
3396,48,Male,Handbag,Footwear,23,West Virginia,L,Green,Fall,4.463135,No,Next Day Air,No,Yes,32,Bank Transfer,Monthly
2402,32,Male,Handbag,Outerwear,80,New Mexico,L,Beige,Fall,3.955715,No,Next Day Air,Yes,No,33,Venmo,Monthly
1734,57,Male,Pants,Accessories,45,Mississippi,M,Red,Summer,2.628785,No,Store Pickup,Yes,Yes,38,Bank Transfer,Bi-Weekly
3448,52,Male,Sneakers,Footwear,35,Montana,M,Gold,Fall,3.356608,Yes,Express,Yes,Yes,9,PayPal,Annually
161,24,Female,Sweater,Clothing,79,Texas,S,Magenta,Spring,2.719544,No,Free Shipping,Yes,Yes,19,Venmo,Quarterly
2201,38,Male,Hoodie,Accessories,45,Rhode Island,L,Pink,Fall,3.869549,No,2-Day Shipping,No,No,20,Debit Card,Fortnightly
2984,26,Male,Sweater,Accessories,84,Tennessee,XL,Purple,Summer,3.504752,No,Next Day Air,No,Yes,16,Debit Card,Quarterly
2494,56,Male,Sandals,Clothing,49,Connecticut,L,Pink,Fall,3.870381,No,Express,No,Yes,45,Debit Card,Weekly
1012,21,Female,Scarf,Outerwear,85,West Virginia,M,Red,Summer,3.314974,No,Standard,No,Yes,17,Credit Card,Monthly
3719,41,Male,Shorts,Clothing,69,Connecticut,M,Black,Spring,2.668208,Yes,Standard,No,Yes,45,Bank Transfer,Bi-Weekly
8,32,Male,Sweater,Accessories,74,Oregon,M,Cyan,Spring,4.762207,No,Free Shipping,No,Yes,47,Debit Card,Fortnightly
2704,53,Female,Hoodie,Clothing,26,Nevada,M,Gray,Winter,4.527122,No,Free Shipping,No,Yes,29,PayPal,Bi-Weekly
50,31,Male,Socks,Clothing,74,North Dakota,L,Peach,Summer,4.496099,Yes,Express,Yes,Yes,2,Bank Transfer,Fortnightly
1106,46,Male,Shorts,Accessories,72,Connecticut,S,Purple,Fall,3.630566,Yes,Free Shipping,No,No,45,Cash,Every 3 Months
1512,21,Male,Sweater,Accessories,83,Wisconsin,M,Purple,Spring,4.248998,No,Store Pickup,No,Yes,41,PayPal,Annually
3355,64,Male,Shoes,Clothing,54,Arkansas,S,Cyan,Spring,3.529303,No,Next Day Air,Yes,No,44,Cash,Every 3 Months
219,24,Male,Handbag,Accessories,45,Colorado,S,Gold,Winter,2.894827,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Fortnightly
1716,32,Female,Pants,Clothing,44,Tennessee,M,Olive,Winter,3.420935,Yes,Next Day Air,Yes,No,24,Bank Transfer,Quarterly
1598,63,Male,Shorts,Accessories,56,Rhode Island,M,Lavender,Spring,4.168247,No,Express,Yes,No,14,Bank Transfer,Fortnightly
925,67,Female,Jeans,Accessories,47,Minnesota,S,Red,Spring,3.200112,No,Standard,Yes,Yes,47,Venmo,Annually
1061,27,Male,Pants,Clothing,52,Arkansas,M,Cyan,Summer,4.278359,No,Next Day Air,No,Yes,12,Debit Card,Weekly
3310,29,Male,Gloves,Footwear,61,Pennsylvania,S,Peach,Spring,4.894806,No,Free Shipping,Yes,No,29,Debit Card,Annually
3287,55,Female,Sunglasses,Accessories,70,New Jersey,M,Yellow,Summer,3.914618,Yes,2-Day Shipping,No,Yes,30,PayPal,Annually
883,26,Male,Scarf,Accessories,80,Vermont,L,Purple,Winter,4.843403,No,Standard,Yes,Yes,30,Debit Card,Every 3 Months
424,32,Male,Pants,Clothing,94,Michigan,M,Brown,Winter,4.260669,Yes,Express,Yes,Yes,1,Venmo,Quarterly
448,26,Male,Shirt,Footwear,28,Maine,M,Gold,Winter,3.997143,No,Store Pickup,Yes,Yes,30,Cash,Bi-Weekly
3189,46,Male,T-shirt,Clothing,82,Texas,M,Silver,Winter,3.209549,No,Next Day Air,Yes,Yes,39,Credit Card,Every 3 Months
3726,18,Male,Sweater,Clothing,92,Massachusetts,L,Gray,Fall,2.542825,No,Store Pickup,Yes,No,5,Credit Card,Quarterly
3034,47,Male,Jewelry,Accessories,40,Kansas,XL,Red,Spring,4.180929,No,2-Day Shipping,No,No,8,Venmo,Annually
981,66,Male,Scarf,Accessories,31,Vermont,M,Blue,Fall,2.67701,Yes,Store Pickup,No,No,10,Venmo,Every 3 Months
2983,45,Female,Pants,Clothing,54,Pennsylvania,L,White,Winter,2.822277,No,Store Pickup,No,Yes,43,Venmo,Bi-Weekly
2674,21,Male,Shirt,Clothing,64,Missouri,L,Teal,Spring,2.632617,Yes,Express,No,Yes,5,PayPal,Bi-Weekly
731,63,Female,Jeans,Clothing,63,Maryland,M,Magenta,Fall,3.498458,No,Free Shipping,No,No,17,Cash,Weekly
521,30,Male,Hat,Accessories,64,Kentucky,M,Magenta,Winter,3.607571,No,Standard,No,No,19,PayPal,Quarterly
704,34,Male,Socks,Accessories,57,Oklahoma,M,Orange,Spring,4.99093,No,Free Shipping,No,Yes,46,Venmo,Bi-Weekly
2814,19,Male,Shirt,Accessories,65,Tennessee,M,Black,Fall,3.004219,No,Next Day Air,No,No,46,Credit Card,Bi-Weekly
161,27,Male,Shirt,Footwear,23,Virginia,M,Gold,Spring,3.814661,No,Free Shipping,Yes,No,20,Debit Card,Monthly
529,42,Female,Skirt,Footwear,76,Ohio,S,Maroon,Summer,4.926354,No,Express,Yes,No,16,Credit Card,Annually
864,19,Male,Sunglasses,Footwear,61,Indiana,M,Silver,Spring,3.055717,No,Next Day Air,No,No,17,Debit Card,Monthly
3145,62,Male,Sweater,Clothing,44,New York,L,Teal,Summer,4.565412,No,Store Pickup,No,Yes,24,Debit Card,Weekly
2545,46,Female,Jewelry,Clothing,89,Arizona,M,Lavender,Winter,3.233756,No,Standard,Yes,No,39,Cash,Every 3 Months
99,24,Female,T-shirt,Outerwear,70,New Hampshire,S,Charcoal,Fall,3.159183,No,Next Day Air,No,Yes,36,Bank Transfer,Fortnightly
1219,52,Male,Belt,Clothing,61,Arizona,L,Indigo,Winter,4.892348,No,Store Pickup,No,No,9,Debit Card,Monthly
1347,20,Female,Jacket,Outerwear,25,Maine,S,Turquoise,Fall,3.844312,No,Store Pickup,Yes,No,40,Bank Transfer,Quarterly
1853,50,Male,Pants,Clothing,36,Maine,L,Maroon,Spring,3.388858,No,Free Shipping,No,No,27,Bank Transfer,Monthly
160,60,Female,Gloves,Accessories,31,South Dakota,M,Black,Spring,2.60456,No,Express,No,Yes,25,Bank Transfer,Quarterly
56,55,Male,Sweater,Accessories,73,Montana,M,Pink,Spring,2.752999,No,Standard,Yes,No,36,Credit Card,Annually
535,30,Male,Scarf,Outerwear,45,Connecticut,L,Peach,Winter,2.665249,No,Next Day Air,No,No,11,Venmo,Annually
1047,47,Male,Jacket,Outerwear,85,California,M,Indigo,Fall,4.076488,No,Free Shipping,No,Yes,14,Debit Card,Fortnightly
280,56,Female,Skirt,Accessories,86,Georgia,S,Black,Spring,2.865727,Yes,Free Shipping,No,Yes,31,Cash,Annually
3610,43,Male,Hat,Clothing,55,Illinois,S,Black,Summer,3.964496,No,Express,Yes,Yes,41,Bank Transfer,Monthly
2805,27,Male,Boots,Clothing,61,Hawaii,M,Turquoise,Spring,2.778943,No,Store Pickup,Yes,Yes,32,Debit Card,Monthly
1458,60,Male,Scarf,Accessories,51,Maine,M,Pink,Summer,4.110251,No,Express,No,No,34,Venmo,Every 3 Months
108,50,Male,Sneakers,Accessories,94,New Mexico,M,Gray,Winter,4.075601,Yes,Express,No,Yes,42,Bank Transfer,Weekly
1003,34,Male,T-shirt,Clothing,83,North Carolina,L,Peach,Summer,3.736592,No,Express,No,No,2,Bank Transfer,Quarterly
2671,66,Female,Coat,Footwear,48,Michigan,XL,Violet,Fall,2.82529,Yes,Next Day Air,Yes,Yes,49,PayPal,Bi-Weekly
2988,27,Male,Hat,Clothing,22,Nebraska,L,Lavender,Spring,4.503826,No,Next Day Air,No,No,42,Debit Card,Quarterly
2046,62,Male,Shoes,Outerwear,99,Nevada,M,Gray,Fall,3.900516,Yes,Store Pickup,No,No,22,Debit Card,Annually
3010,34,Female,Shorts,Accessories,48,Oklahoma,XL,Turquoise,Summer,4.513843,No,Free Shipping,No,No,9,Cash,Annually
1740,56,Male,Gloves,Accessories,51,New Mexico,M,Black,Winter,4.520713,No,Express,Yes,Yes,35,Bank Transfer,Monthly
2923,29,Female,Boots,Accessories,53,Maine,S,Lavender,Summer,3.638616,No,Next Day Air,No,Yes,9,Credit Card,Monthly
37,63,Male,Jeans,Clothing,30,Oklahoma,XL,Teal,Summer,3.836448,No,Free Shipping,No,Yes,10,Cash,Monthly
1950,52,Male,Scarf,Clothing,99,Indiana,S,Beige,Summer,3.968986,No,Next Day Air,No,No,35,Credit Card,Monthly
2239,43,Female,Sandals,Accessories,90,Washington,XL,Teal,Winter,3.345647,No,Free Shipping,Yes,Yes,27,Bank Transfer,Annually
2520,66,Male,Jewelry,Outerwear,23,Florida,L,Yellow,Summer,2.946668,No,Express,No,No,32,Venmo,Weekly
634,43,Female,Socks,Clothing,27,South Dakota,M,Lavender,Winter,4.469401,No,Store Pickup,Yes,Yes,40,Credit Card,Fortnightly
1724,36,Male,Sunglasses,Accessories,82,Virginia,S,Pink,Fall,2.680541,No,Free Shipping,Yes,Yes,37,Debit Card,Monthly
1649,49,Male,Belt,Footwear,97,South Dakota,L,Green,Fall,4.742598,No,Free Shipping,No,Yes,22,Bank Transfer,Every 3 Months
